competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2021,National Championship,2022-02-26,Durham Saints,Birmingham Lions,38,43,Bournbrook 3G,,,,false,day,,12:00,completed,high,true,false,,,,
BUAFL,2021,Southern Conference Cup,2022-02-27,Oxford Brookes University,Kent Falcons,0,9,Parkwood 3GX,,,,false,day,,"Parkwood 3GX, Parkwood, University of Kent, Canterbury, CT2 7SR Provider: American Football 21-22",completed,high,false,false,,,,
BUAFL,2021,National Championship,2022-02-27,Stirling Clansmen,UWE Bullets,,,TBD,,,,false,day,,,awarded,high,true,false,,,,
BUAFL,2021,National Trophy,2022-02-27,QMBL Vipers,SGS Pride,,,Stoke Gifford,,,,false,day,,SGS WISE Campus Provider: SGS College,awarded,high,false,false,,,,
BUAFL,2021,Northern Conference Cup,2022-02-27,UCLan Rams,MMU Eagles,10,28,Platt Lane,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2021,Northern Conference Cup,2022-02-27,Staffordshire Stallions,Nottingham Green,18,14,3G,,,,false,day,,11:00,completed,high,false,false,,,,
BUAFL,2021,Division 1 Southern,2022-02-27,Royal Holloway Bears,Surrey Stingers,,,Surrey Sports Park GU2 7AD,,,,false,day,,12:00,awarded,high,false,false,,,,
BUAFL,2021,National Trophy,2022-02-27,Portsmouth Destroyers,Imperial Immortals,7,6,Harlington Sports GroundSipson LaneHarlingtonMiddlesexUB3 5AQ,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2021,National Trophy,2022-02-27,Warwick Wolves,Loughborough Students,6,15,Holywell Rubber Crumb,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2021,National Trophy,2022-02-27,Exeter Demons,Royal Holloway Bears,12,0,Royal Holloway Grass Pitches - Eastfields,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2021,Southern Conference Cup,2022-02-27,UWE Bullets 2s,Bournemouth University Bobcats,6,31,Bournemouth University Sports Campus,,,,false,day,,12:30,completed,high,false,false,,,,
BUAFL,2021,Northern Conference Cup,2022-02-27,Liverpool Raptors,Edinburgh Napier Knights,24,8,Sports & Exercise Peffermill,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2021,Southern Conference Cup,2022-02-27,Greenwich Mariners,Oxford Lancers,31,6,Tilsley Park 3G,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2021,National Trophy,2022-02-27,Edinburgh Predators,Nottingham Trent Renegades,0,54,Clifton Sports Hub Grass Pitch 1,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2021,National Trophy,2022-02-27,Hertfordshire Hurricanes,Brunel Burners,7,23,Site 5,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2021,National Trophy,2022-02-27,Sheffield Sabres,Sheffield Hallam Warriors,0,35,Sheffield Hallam University Sports Park (3G),,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2021,Southern Conference Cup,2022-02-27,Brighton Panthers,KCL Regents,12,34,University Of Greenwich,,,,false,day,,13:45,completed,high,false,false,,,,
BUAFL,2021,National Championship,2022-02-27,UEA Pirates,Nottingham Gold,2,43,3G,,,,false,day,,14:00,completed,high,true,false,,,,
BUAFL,2021,National Trophy,2022-02-27,Manchester Tyrants,Newcastle Raiders,12,14,Cochrane Park 3G Etherstone Avenue NE7 7JX,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2021,National Championship,2022-02-27,Cardiff Cobras,Leeds Beckett Carnegie,6,52,West Park Rugby Club,,,,false,day,,15:00,completed,high,true,false,,,,
BUAFL,2021,Northern Conference Cup,2022-02-27,Lincoln Colonials,Glasgow Tigers,0,27,Sport & Exercise Peffermill,,,,false,day,,16:00,completed,high,false,false,,,,
BUAFL,2021,National Trophy,2022-03-06,Exeter Demons,Portsmouth Destroyers,6,0,Langstone 3G Pitch,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2021,National Trophy,2022-03-06,Sheffield Hallam Warriors,Loughborough Students,23,15,Holywell Rubber Crumb,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2021,National Trophy,2022-03-06,Brunel Burners,SGS Pride,0,15,SGS WISE Campus,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2021,National Trophy,2022-03-06,Nottingham Trent Renegades,Newcastle Raiders,7,15,Cochrane Park 3G Etherstone Avenue NE7 7JX,,,,false,day,,15:30,completed,high,false,false,,,,
BUAFL,2021,Northern Conference Cup,2022-03-13,Liverpool Raptors,MMU Eagles,22,3,Platt Lane,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2021,National Championship,2022-03-13,Leeds Beckett Carnegie,UWE Bullets,6,52,Hillside Gardens,,,,false,day,,13:00,completed,high,true,false,,,,
BUAFL,2021,National Championship,2022-03-13,Birmingham Lions,Nottingham Gold,0,41,3G,,,,false,day,,13:00,completed,high,true,false,,,,
BUAFL,2021,National Trophy,2022-03-13,Exeter Demons,SGS Pride,0,51,SGS WISE Campus,,,,false,day,,13:00,completed,high,false,false,,,,
